study_id,site_id,crop,biome_num,management,sampling_year,log_vr_large,log_vr_small,plot_id,log_vr_total,global_regressor_V0
Nicolas_J_Vereecken_Malus_domestica_France_2019,Bois de la Borde,Malus domestica,4,3,2019,-2.79506157809184,-3.58351893845611,Plot_2036,-2.441421537848261,-2.0443678
Nicolas_J_Vereecken_Malus_domestica_France_2019,Dampleux,Malus domestica,4,1,2019,-1.96083579927199,-2.4203681286504293,Plot_2037,-1.4793847841859027,-1.6904659
Nicolas_J_Vereecken_Malus_domestica_France_2019,Ferme de Canon,Malus domestica,4,3,2019,-2.3212772260062,-2.0149030205422647,Plot_2038,-1.4712875739532831,-2.3310847
Nicolas_J_Vereecken_Malus_domestica_France_2019,Fontenay,Malus domestica,4,1,2019,-2.62800749342867,-2.086876520167354,Plot_2039,-1.637608789400797,-1.0476586
Nicolas_J_Vereecken_Malus_domestica_France_2019,Innenheim,Malus domestica,4,1,2019,-2.62800749342867,-2.1644347545132283,Plot_2040,-1.6863989535702288,-2.1639893
Nicolas_J_Vereecken_Malus_domestica_France_2019,Jeunes de la Motte,Malus domestica,4,1,2019,-2.37954613413017,-3.58351893845611,Plot_2041,-2.132686056198648,-2.6418412
Nicolas_J_Vereecken_Malus_domestica_France_2019,Le Plessis,Malus domestica,4,3,2019,-2.70805020110221,-2.79506157809184,Plot_2042,-2.072061434382213,-2.2730474
Nicolas_J_Vereecken_Malus_domestica_France_2019,Maillebois,Malus domestica,4,3,2019,-2.60268968544438,-1.4317567351966478,Plot_2043,-1.1676051601550612,-1.3537939
Nicolas_J_Vereecken_Malus_domestica_France_2019,SCA de la Plesse,Malus domestica,4,1,2019,-1.79175946922805,-3.34713016039188,Plot_2044,-1.6094379124341005,-2.7421422
Nicolas_J_Vereecken_Malus_domestica_France_2019,SCA de Vauleard,Malus domestica,4,1,2019,-2.11718186966268,-3.295836866004329,Plot_2045,-1.8607523407150064,-3.1078353
Nicolas_J_Vereecken_Malus_domestica_France_2019,Tilly,Malus domestica,4,1,2019,-2.34032542097689,-2.0574626349610607,Plot_2046,-1.5040773967762742,-2.5346763
Nicolas_J_Vereecken_Malus_domestica_France_2019,Traenheim,Malus domestica,4,3,2019,-3.03347260153684,-2.79506157809184,Plot_2047,-2.231126129011901,-2.391234
Nicolas_J_Vereecken_Malus_domestica_France_2019,Vergers Ohey,Malus domestica,4,3,2019,-2.6806512269141,-2.284235954325849,Plot_2048,-1.78070963304147,-3.2041929
Nicolas_J_Vereecken_Pyrus_communis_Belgium_2019,Gasi_pyrus_2019,Pyrus communis,4,3,2019,-3.80666248977032,-1.9740810260220096,Plot_2066,-1.837221843304812,-2.2373424
Nicolas_J_Vereecken_Pyrus_communis_Belgium_2019,Pommeraie_pyrus_2019,Pyrus communis,4,3,2019,-3.2470467018349,-2.765208614942159,Plot_2067,-2.302585092994045,-1.1322646
Nicolas_J_Vereecken_Rubus_idaeus_Belgium_2017,La Framboiseraie de Redu,Rubus idaeus,4,0,2017,-3.58351893845611,-5.19295685089021,Plot_2052,-3.58351893845611,-2.3330975
Nicolas_J_Vereecken_Vaccinium_corymbosum_Belgium_2017,Fredandberries,Vaccinium corymbosum,4,3,2017,-2.70805020110221,-4.499809670330265,Plot_2053,-2.6280074934286737,-2.682271
Nicolas_J_Vereecken_Vaccinium_corymbosum_Belgium_2017,Myrtille de Chardeneux,Vaccinium corymbosum,4,0,2017,-1.75896964640506,-4.499809670330265,Plot_2054,-1.727220948090484,-3.0187054
Nicolas_J_Vereecken_Vaccinium_corymbosum_Belgium_2017,P'tits Fruits d'Ici,Vaccinium corymbosum,4,3,2017,-1.6094379124341,-3.4011973816621555,Plot_2055,-1.4672634236535578,-2.277721
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,AB,Vaccinium corymbosum,8,0,2016,-3.06472514504094,-5.010635294096256,Plot_2068,-3.0647251450409425,-2.6750836
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,AR,Vaccinium corymbosum,8,0,2016,-4.31748811353631,-5.010635294096256,Plot_2069,-4.31748811353631,-4.537699
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BB,Vaccinium corymbosum,8,0,2016,-5.01063529409626,-4.31748811353631,Plot_2070,-4.31748811353631,-3.5580719
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR3,Vaccinium corymbosum,8,0,2016,-5.01063529409626,-5.010635294096256,Plot_2071,-5.010635294096256,-3.238155
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR4,Vaccinium corymbosum,8,0,2016,-3.62434093297637,-5.010635294096256,Plot_2072,-3.624340932976365,-3.4175735
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BBR5,Vaccinium corymbosum,8,0,2016,-2.93119375241642,-5.010635294096256,Plot_2073,-2.93119375241642,-2.621099
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BM,Vaccinium corymbosum,8,0,2016,-5.01063529409626,-5.010635294096256,Plot_2074,-5.010635294096256,-3.800808
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSA,Vaccinium corymbosum,8,0,2016,-5.01063529409626,-3.912023005428146,Plot_2075,-3.912023005428146,-3.158627
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,BSF,Vaccinium corymbosum,8,0,2016,-3.06472514504094,-4.31748811353631,Plot_2076,-2.93119375241642,-2.9304767
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSE,Vaccinium corymbosum,8,0,2016,-2.70805020110221,-5.010635294096256,Plot_2077,-2.70805020110221,-3.824606
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,PSO,Vaccinium corymbosum,8,0,2016,-2.93119375241642,-5.010635294096256,Plot_2078,-2.93119375241642,-3.7583227
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,QM,Vaccinium corymbosum,8,0,2016,-5.01063529409626,-5.010635294096256,Plot_2079,-5.010635294096256,-3.11311
Pablo_Cavigliasso_Vaccinium_corymbosum_Argentina_2016,QT,Vaccinium corymbosum,8,0,2016,-3.91202300542815,-5.010635294096256,Plot_2080,-3.912023005428146,-2.822422
Rachael_Winfree_Cucumis_melo_USA_2004,bar,Cucumis melo,4,0,2004,-1.32175583998232,-0.6931471805599453,Plot_2221,-0.3101549283038396,-1.1918013
Rachael_Winfree_Cucumis_melo_USA_2004,del,Cucumis melo,4,0,2004,-2.70805020110221,-1.0986122886681098,Plot_2222,-1.0033021088637848,-1.3601758
Rachael_Winfree_Cucumis_melo_USA_2004,ker,Cucumis melo,4,0,2004,-2.01490302054226,-3.4011973816621555,Plot_2223,-2.0149030205422647,-1.3705181
Rachael_Winfree_Cucumis_melo_USA_2004,lee,Cucumis melo,5,0,2004,-3.40119738166216,-2.302585092994045,Plot_2224,-2.302585092994045,-2.7670002
Rachael_Winfree_Cucumis_melo_USA_2004,lit,Cucumis melo,4,0,2004,-2.30258509299405,-2.0149030205422647,Plot_2225,-1.6094379124341005,-1.6634095
Rachael_Winfree_Cucumis_melo_USA_2004,map,Cucumis melo,4,0,2004,-2.01490302054226,-1.3217558399823195,Plot_2226,-1.0033021088637848,-1.6494763
Rachael_Winfree_Cucumis_melo_USA_2004,non,Cucumis melo,4,0,2004,-2.30258509299405,-2.302585092994045,Plot_2227,-1.791759469228055,-0.88013685
Rachael_Winfree_Cucumis_melo_USA_2004,pen,Cucumis melo,4,0,2004,-3.40119738166216,-2.0149030205422647,Plot_2228,-2.0149030205422647,-1.3077754
Rachael_Winfree_Cucumis_melo_USA_2004,phi,Cucumis melo,4,0,2004,-0.567984037605939,-3.4011973816621555,Plot_2229,-0.5679840376059393,-2.112019
Rachael_Winfree_Cucumis_melo_USA_2004,ray,Cucumis melo,4,0,2004,-3.40119738166216,-2.302585092994045,Plot_2230,-2.302585092994045,-1.3471359
Rachael_Winfree_Cucumis_melo_USA_2004,spr,Cucumis melo,4,0,2004,-0.762140052046897,-1.3217558399823195,Plot_2231,-0.3566749439387324,-1.8299649
Rachael_Winfree_Cucumis_melo_USA_2004,ter,Cucumis melo,4,0,2004,-2.01490302054226,-2.70805020110221,Plot_2232,-1.791759469228055,-1.6537696
Rachael_Winfree_Cucumis_melo_USA_2004,tra,Cucumis melo,4,0,2004,-1.6094379124341,-0.916290731874155,Plot_2233,-0.5679840376059393,-0.90436715
Rachael_Winfree_Solanum_lycopersicum_USA_2004,aun,Solanum lycopersicum,4,0,2004,-3.40119738166216,-1.791759469228055,Plot_2250,-1.791759469228055,-1.4526308
Rachael_Winfree_Solanum_lycopersicum_USA_2004,bar,Solanum lycopersicum,4,0,2004,-2.30258509299405,-1.791759469228055,Plot_2251,-1.455287232606842,-1.21377
Rachael_Winfree_Solanum_lycopersicum_USA_2004,che,Solanum lycopersicum,4,0,2004,-1.45528723260684,-1.3217558399823195,Plot_2252,-0.7621400520468967,-1.6166477
Rachael_Winfree_Solanum_lycopersicum_USA_2004,del,Solanum lycopersicum,4,0,2004,-3.40119738166216,-2.0149030205422647,Plot_2253,-2.0149030205422647,-1.4111749
Rachael_Winfree_Solanum_lycopersicum_USA_2004,hop,Solanum lycopersicum,4,0,2004,-2.30258509299405,-0.4054651081081644,Plot_2254,-0.3101549283038396,-1.3193092
Rachael_Winfree_Solanum_lycopersicum_USA_2004,ker,Solanum lycopersicum,4,0,2004,-2.70805020110221,-1.6094379124341005,Plot_2255,-1.455287232606842,-1.6210848
Rachael_Winfree_Solanum_lycopersicum_USA_2004,mis,Solanum lycopersicum,4,0,2004,-3.40119738166216,-1.0986122886681098,Plot_2256,-1.0986122886681098,-1.4051547
Rachael_Winfree_Solanum_lycopersicum_USA_2004,pen,Solanum lycopersicum,4,0,2004,-3.40119738166216,-1.6094379124341005,Plot_2257,-1.6094379124341005,-1.5184182
Rachael_Winfree_Solanum_lycopersicum_USA_2004,phi,Solanum lycopersicum,4,0,2004,-2.30258509299405,-2.70805020110221,Plot_2258,-2.0149030205422647,-2.1334188
Rachael_Winfree_Solanum_lycopersicum_USA_2004,ray,Solanum lycopersicum,4,0,2004,-2.70805020110221,-2.0149030205422647,Plot_2259,-1.791759469228055,-1.3454009
Rachael_Winfree_Solanum_lycopersicum_USA_2004,sny,Solanum lycopersicum,4,0,2004,-3.40119738166216,-0.456758402495715,Plot_2260,-0.456758402495715,-1.7031361
Rachael_Winfree_Solanum_lycopersicum_USA_2004,sun,Solanum lycopersicum,4,0,2004,-3.40119738166216,-2.70805020110221,Plot_2261,-2.70805020110221,-1.8619797
Rachael_Winfree_Solanum_lycopersicum_USA_2004,trad,Solanum lycopersicum,4,0,2004,-3.40119738166216,-1.455287232606842,Plot_2262,-1.455287232606842,-1.1587037
Rachael_Winfree_Solanum_lycopersicum_USA_2004,wat,Solanum lycopersicum,4,0,2004,-2.70805020110221,-2.302585092994045,Plot_2263,-2.0149030205422647,-1.7347811
Rachael_Winfree_Solanum_lycopersicum_USA_2004,wil,Solanum lycopersicum,4,0,2004,-2.70805020110221,-0.5679840376059393,Plot_2264,-0.5108256237659907,-1.0749474
Rachael_Winfree_Solanum_lycopersicum_USA_2005,bar,Solanum lycopersicum,4,0,2005,-1.79175946922805,-1.791759469228055,Plot_2265,-1.203972804325936,-1.5309911
Rachael_Winfree_Solanum_lycopersicum_USA_2005,bra,Solanum lycopersicum,4,0,2005,-2.01490302054226,-1.3217558399823195,Plot_2266,-1.0033021088637848,-1.6044686
Rachael_Winfree_Solanum_lycopersicum_USA_2005,bri,Solanum lycopersicum,4,0,2005,-1.79175946922805,-1.6094379124341005,Plot_2267,-1.0986122886681098,-1.5694361
Rachael_Winfree_Solanum_lycopersicum_USA_2005,ker,Solanum lycopersicum,4,0,2005,-3.40119738166216,-1.455287232606842,Plot_2268,-1.455287232606842,-1.6210848
Rachael_Winfree_Solanum_lycopersicum_USA_2005,kim,Solanum lycopersicum,4,0,2005,-2.70805020110221,-2.302585092994045,Plot_2269,-2.0149030205422647,-1.9695901
Rachael_Winfree_Solanum_lycopersicum_USA_2005,lee,Solanum lycopersicum,5,0,2005,-2.70805020110221,-3.4011973816621555,Plot_2270,-2.70805020110221,-2.3218951
Rachael_Winfree_Solanum_lycopersicum_USA_2005,lit,Solanum lycopersicum,4,0,2005,-3.40119738166216,-1.791759469228055,Plot_2271,-1.791759469228055,-1.5617747
Rachael_Winfree_Solanum_lycopersicum_USA_2005,pen,Solanum lycopersicum,4,0,2005,-3.40119738166216,-1.791759469228055,Plot_2272,-1.791759469228055,-2.002737
Rachael_Winfree_Solanum_lycopersicum_USA_2005,phi,Solanum lycopersicum,4,0,2005,-2.01490302054226,-2.0149030205422647,Plot_2273,-1.455287232606842,-2.5282378
Rachael_Winfree_Solanum_lycopersicum_USA_2005,ray,Solanum lycopersicum,4,0,2005,-0.762140052046897,-1.791759469228055,Plot_2274,-0.5108256237659907,-1.3471359
Rachael_Winfree_Solanum_lycopersicum_USA_2005,ter,Solanum lycopersicum,4,0,2005,-3.40119738166216,-2.0149030205422647,Plot_2275,-2.0149030205422647,-1.6537696
Rachael_Winfree_Solanum_lycopersicum_USA_2005,tra,Solanum lycopersicum,4,0,2005,-1.79175946922805,-2.0149030205422647,Plot_2276,-1.3217558399823195,-1.0448374
Rachael_Winfree_Solanum_lycopersicum_USA_2005,wat,Solanum lycopersicum,4,0,2005,-2.01490302054226,-1.6094379124341005,Plot_2277,-1.203972804325936,-1.9559927
Rachael_Winfree_Vaccinium_corymbosum_USA_2010,AH,Vaccinium corymbosum,5,0,2010,-5.19295685089021,-4.499809670330265,Plot_2278,-4.499809670330265,-3.5515819
Rachael_Winfree_Vaccinium_corymbosum_USA_2010,AML,Vaccinium corymbosum,5,0,2010,-4.0943445622221,-3.58351893845611,Plot_2279,-3.247046701834897,-3.229712
Rachael_Winfree_Vaccinium_corymbosum_USA_2010,BER,Vaccinium corymbosum,5,0,2010,-5.19295685089021,-3.1135153092103742,Plot_2280,-3.1135153092103742,-2.3541584
Rachael_Winfree_Vaccinium_corymbosum_USA_2010,DEL,Vaccinium corymbosum,5,0,2010,-5.19295685089021,-4.499809670330265,Plot_2281,-4.499809670330265,-3.9133632
Rachael_Winfree_Vaccinium_corymbosum_USA_2010,DEM,Vaccinium corymbosum,5,0,2010,-3.80666248977032,-2.6280074934286737,Plot_2282,-2.4203681286504293,-1.8507229
Rachael_Winfree_Vaccinium_corymbosum_USA_2010,DH,Vaccinium corymbosum,5,0,2010,-4.49980967033027,-2.70805020110221,Plot_2283,-2.6280074934286737,-2.0973687
Rachael_Winfree_Vaccinium_corymbosum_USA_2010,DON,Vaccinium corymbosum,5,0,2010,-5.19295685089021,-3.80666248977032,Plot_2284,-3.80666248977032,-3.3910074
Rachael_Winfree_Vaccinium_corymbosum_USA_2010,GLO,Vaccinium corymbosum,5,0,2010,-5.19295685089021,-1.727220948090484,Plot_2285,-1.727220948090484,-2.8399456
Rachael_Winfree_Vaccinium_corymbosum_USA_2010,GRA,Vaccinium corymbosum,5,0,2010,-4.49980967033027,-4.0943445622221,Plot_2286,-3.80666248977032,-3.0475726
Rachael_Winfree_Vaccinium_corymbosum_USA_2010,LEE,Vaccinium corymbosum,5,0,2010,-3.40119738166216,-2.0149030205422647,Plot_2287,-1.8256610209037365,-0.8478835
Rachael_Winfree_Vaccinium_corymbosum_USA_2010,MAC,Vaccinium corymbosum,5,0,2010,-2.62800749342867,-4.499809670330265,Plot_2288,-2.553899521274952,-2.092175
Rachael_Winfree_Vaccinium_corymbosum_USA_2010,MBR,Vaccinium corymbosum,5,0,2010,-5.19295685089021,-2.995732273553991,Plot_2289,-2.995732273553991,-3.159801
Rachael_Winfree_Vaccinium_corymbosum_USA_2010,MIL,Vaccinium corymbosum,5,0,2010,-2.89037175789616,-2.553899521274952,Plot_2290,-2.0574626349610607,-1.1075993
Rachael_Winfree_Vaccinium_corymbosum_USA_2010,MOO,Vaccinium corymbosum,5,0,2010,-2.79506157809184,-2.3597435068339943,Plot_2291,-1.8971199848858813,-1.0537522
Rachael_Winfree_Vaccinium_corymbosum_USA_2010,RS,Vaccinium corymbosum,5,0,2010,-4.49980967033027,-3.247046701834897,Plot_2292,-3.1135153092103742,-2.3579195
Rachael_Winfree_Vaccinium_corymbosum_USA_2010,WHA,Vaccinium corymbosum,5,0,2010,-2.19722457733622,-1.727220948090484,Plot_2293,-1.2611312181658847,-1.0091777
Rachael_Winfree_Vaccinium_corymbosum_USA_2011,AH,Vaccinium corymbosum,5,0,2011,-4.0943445622221,-2.4203681286504293,Plot_2294,-2.302585092994045,-3.5515819
Rachael_Winfree_Vaccinium_corymbosum_USA_2011,AML,Vaccinium corymbosum,5,0,2011,-5.19295685089021,-3.80666248977032,Plot_2295,-3.80666248977032,-3.229712
Rachael_Winfree_Vaccinium_corymbosum_USA_2011,BER,Vaccinium corymbosum,5,0,2011,-5.19295685089021,-2.4203681286504293,Plot_2296,-2.4203681286504293,-2.3541584
Rachael_Winfree_Vaccinium_corymbosum_USA_2011,DEL,Vaccinium corymbosum,5,0,2011,-5.19295685089021,-4.0943445622221,Plot_2297,-4.0943445622221,-3.9133632
Rachael_Winfree_Vaccinium_corymbosum_USA_2011,DEM,Vaccinium corymbosum,5,0,2011,-2.484906649788,-1.8256610209037365,Plot_2298,-1.4317567351966478,-1.8507229
Rachael_Winfree_Vaccinium_corymbosum_USA_2011,DH,Vaccinium corymbosum,5,0,2011,-4.0943445622221,-3.1135153092103742,Plot_2299,-2.890371757896165,-2.0973687
Rachael_Winfree_Vaccinium_corymbosum_USA_2011,DON,Vaccinium corymbosum,5,0,2011,-5.19295685089021,-2.79506157809184,Plot_2300,-2.79506157809184,-3.3910074
Rachael_Winfree_Vaccinium_corymbosum_USA_2011,GLO,Vaccinium corymbosum,5,0,2011,-5.19295685089021,-2.0574626349610607,Plot_2301,-2.0574626349610607,-2.8399456
Rachael_Winfree_Vaccinium_corymbosum_USA_2011,GRA,Vaccinium corymbosum,5,0,2011,-4.0943445622221,-2.6280074934286737,Plot_2302,-2.4849066497880004,-3.0475726
Rachael_Winfree_Vaccinium_corymbosum_USA_2011,LEE,Vaccinium corymbosum,5,0,2011,-3.40119738166216,-1.3217558399823195,Plot_2303,-1.2226649373380885,-0.8478835
Rachael_Winfree_Vaccinium_corymbosum_USA_2011,MAC,Vaccinium corymbosum,5,0,2011,-2.19722457733622,-2.1019143975318944,Plot_2304,-1.4793847841859027,-2.092175
Rachael_Winfree_Vaccinium_corymbosum_USA_2011,MBR,Vaccinium corymbosum,5,0,2011,-4.49980967033027,-3.58351893845611,Plot_2305,-3.4011973816621555,-3.159801
Rachael_Winfree_Vaccinium_corymbosum_USA_2011,MIL,Vaccinium corymbosum,5,0,2011,-2.79506157809184,-1.455287232606842,Plot_2306,-1.241713132308783,-1.1075993
Rachael_Winfree_Vaccinium_corymbosum_USA_2011,MOO,Vaccinium corymbosum,5,0,2011,-2.24851787172377,-1.3862943611198906,Plot_2307,-1.0498221244986778,-1.0537522
Rachael_Winfree_Vaccinium_corymbosum_USA_2011,RS,Vaccinium corymbosum,5,0,2011,-4.49980967033027,-3.4011973816621555,Plot_2308,-3.247046701834897,-2.3579195
Rachael_Winfree_Vaccinium_corymbosum_USA_2011,WHA,Vaccinium corymbosum,5,0,2011,-2.14843441316679,-1.8971199848858813,Plot_2309,-1.3428092491801518,-1.0091777
Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,HC,Vaccinium macrocarpon,5,0,2009,-1.38629436111989,-1.529395204760564,Plot_2311,-0.7711087220296571,-0.8173155
Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,HN,Vaccinium macrocarpon,5,0,2009,-1.43758765550744,-1.9542783987258296,Plot_2312,-0.9808292530117262,-1.1627649
Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,HP,Vaccinium macrocarpon,5,0,2009,-1.47330573810952,-2.184802057337662,Plot_2313,-1.0861897686695523,-1.026303
Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,HR,Vaccinium macrocarpon,5,0,2009,-2.18480205733766,-2.113343093355517,Plot_2314,-1.4733057381095205,-0.6302766
Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,HS,Vaccinium macrocarpon,5,0,2009,-2.22254238532051,-3.534728774286678,Plot_2315,-2.0149030205422647,-1.7246963
Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,JN,Vaccinium macrocarpon,5,0,2009,-2.14843441316679,-2.9156895658804545,Plot_2318,-1.791759469228055,-0.8936869
Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,JW,Vaccinium macrocarpon,5,0,2009,-1.63049132163193,-2.841581593726733,Plot_2319,-1.3862943611198906,-1.3919997
Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,LC,Vaccinium macrocarpon,5,0,2009,-0.969779416825141,-1.9252908618525773,Plot_2320,-0.6523251860396901,-0.6226838
Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,LE,Vaccinium macrocarpon,5,0,2009,-2.11334309335552,-3.871201010907891,Plot_2321,-1.984131361875511,-2.121333
Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,MO,Vaccinium macrocarpon,5,0,2009,-1.30625165344635,-2.841581593726733,Plot_2322,-1.1239300966523995,-0.2990168
Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,TH,Vaccinium macrocarpon,5,0,2009,-1.17657383013782,-2.26176309847379,Plot_2323,-0.8956714446714193,-1.1873319
Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,UC,Vaccinium macrocarpon,5,0,2009,-0.85566611005772,-1.9252908618525773,Plot_2324,-0.5679840376059393,-0.57046324
Rachael_Winfree_Vaccinium_macrocarpon_USA_2009,WH,Vaccinium macrocarpon,5,0,2009,-2.59026716544583,-1.6094379124341005,Plot_2325,-1.3062516534463542,-1.5879897
Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,HC,Vaccinium macrocarpon,5,0,2010,-1.29098418131557,-1.2611312181658847,Plot_2327,-0.5902897951202375,-0.8173155
Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,HN,Vaccinium macrocarpon,5,0,2010,-1.26113121816588,-1.6304913216319328,Plot_2328,-0.7444404749474959,-1.1627649
Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,HP,Vaccinium macrocarpon,5,0,2010,-1.09861228866811,-2.5902671654458267,Plot_2329,-0.9059279448386084,-1.026303
Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,HR,Vaccinium macrocarpon,5,0,2010,-1.26113121816588,-1.9542783987258296,Plot_2330,-0.8655184065007319,-0.6302766
Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,HS,Vaccinium macrocarpon,5,0,2010,-2.53619994417555,-2.772588722239781,Plot_2331,-1.984131361875511,-1.7246963
Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,JN,Vaccinium macrocarpon,5,0,2010,-1.56861591791385,-3.283414346005772,Plot_2334,-1.420195912795572,-0.8936869
Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,JW,Vaccinium macrocarpon,5,0,2010,-1.04982212449868,-2.9156895658804545,Plot_2335,-0.916290731874155,-1.3919997
Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,LC,Vaccinium macrocarpon,5,0,2010,-0.463359086527067,-2.184802057337662,Plot_2336,-0.3044891907681621,-0.6226838
Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,LE,Vaccinium macrocarpon,5,0,2010,-2.484906649788,-2.841581593726733,Plot_2337,-1.984131361875511,-2.121333
Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,MO,Vaccinium macrocarpon,5,0,2010,-0.701515430230462,-0.9267620317414506,Plot_2338,-0.1193467576325662,-0.2990168
Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,TH,Vaccinium macrocarpon,5,0,2010,-1.86972101069777,-1.8697210106977669,Plot_2339,-1.1901794821936005,-1.1873319
Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,UC,Vaccinium macrocarpon,5,0,2010,-0.885519073207401,-1.2611312181658847,Plot_2340,-0.3686511349854481,-0.57046324
Rachael_Winfree_Vaccinium_macrocarpon_USA_2010,WH,Vaccinium macrocarpon,5,0,2010,-0.969779416825141,-3.4011973816621555,Plot_2341,-0.8956714446714193,-1.5879897
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A1,Helianthus annuus,7,0,2011,-4.91265488573605,-1.0208345876254254,Plot_2408,-1.0208345876254254,-1.5434097
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A2,Helianthus annuus,7,0,2011,-4.64439089914137,-0.5500463369192721,Plot_2409,-0.5500463369192721,-1.9114197
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A3,Helianthus annuus,7,0,2011,-4.89783979995091,-1.6789639750827106,Plot_2410,-1.6789639750827106,-1.9409
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A4,Helianthus annuus,7,0,2011,-4.9416424226093,-3.555348061489413,Plot_2411,-3.555348061489413,-2.6014712
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,A5,Helianthus annuus,7,0,2011,-4.62497281328427,-3.0155349008501706,Plot_2412,-3.0155349008501706,-2.055908
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,N1,Helianthus annuus,7,0,2011,-5.03043792139244,-0.3209077200801014,Plot_2413,-0.3209077200801014,-2.07871
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,N2,Helianthus annuus,7,0,2011,-4.89783979995091,-1.4013322384844311,Plot_2414,-1.4013322384844311,-2.1580317
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,N3,Helianthus annuus,7,0,2011,-4.7361984483945,-1.6007042324653458,Plot_2415,-1.6007042324653458,-2.6179383
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,N4,Helianthus annuus,7,0,2011,-4.7361984483945,-2.2512917986064958,Plot_2416,-2.2512917986064958,-2.2100306
Ruan_Veldtman_Helianthus_annuus_South_Africa_2011,N5,Helianthus annuus,7,0,2011,-4.93447393313069,-1.798979717201542,Plot_2417,-1.798979717201542,-2.554922
Ruan_Veldtman_Malus_domestica_South_Africa_2011,Vredelust Farm  - near,Malus domestica,12,1,2011,-4.38202663467388,-3.688879454113936,Plot_2427,-3.688879454113936,-2.5128934
Sandra_Lindstrom_Brassica_napus_Sweden_2011,1,Brassica napus,4,0,2011,-2.18480205733766,-1.6739764335716716,Plot_2428,-1.246532418744732,-2.5118847
Sandra_Lindstrom_Brassica_napus_Sweden_2011,10,Brassica napus,4,0,2011,-2.18480205733766,-2.302585092994045,Plot_2434,-1.6094379124341005,-2.4362838
Sandra_Lindstrom_Brassica_napus_Sweden_2011,11,Brassica napus,4,0,2011,-1.1239300966524,-2.772588722239781,Plot_2435,-0.9808292530117262,-1.7342834
Sandra_Lindstrom_Brassica_napus_Sweden_2011,12,Brassica napus,4,0,2011,-0.374693449441411,-2.5902671654458267,Plot_2436,-0.2876820724517809,-1.7529379
Sandra_Lindstrom_Brassica_napus_Sweden_2011,13,Brassica napus,4,0,2011,-4.38202663467388,-1.6094379124341005,Plot_2437,-1.6094379124341005,-2.6512737
Sandra_Lindstrom_Brassica_napus_Sweden_2011,14,Brassica napus,4,0,2011,-3.28341434600577,-2.436116485618568,Plot_2438,-2.184802057337662,-2.039022
Sandra_Lindstrom_Brassica_napus_Sweden_2011,15,Brassica napus,4,0,2011,-4.38202663467388,-3.283414346005772,Plot_2439,-3.283414346005772,-3.1469533
Sandra_Lindstrom_Brassica_napus_Sweden_2011,16,Brassica napus,4,0,2011,-2.77258872223978,-3.688879454113936,Plot_2440,-2.5902671654458267,-1.5891902
